"Stock","Country","Year","CatchCategory","ReportingCategory","CATONRaisedOrImported","MisreportedArea","Area","Season","SeasonType","Fleet","CATON","Effort","UnitEffort","OfficialLandings","SampledOrEstimated","Sex","AgeOrLength","AgeOrLengthType","CANUM","WECA","LECA","SampledCatch","No..of.Length.Samples","No..of.Length.Measured","No..of.Age.Samples","No..Age.Readings"
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Female",5,"Age",0,195.41,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Undetermined",5,"Age",0,156.55,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Male",6,"Age",0,195.3,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Female",6,"Age",0,222.4,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Undetermined",6,"Age",0,192.9,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Male",7,"Age",0,209.71,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Female",7,"Age",0,268.07,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Undetermined",7,"Age",0,189.55,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Male",8,"Age",0,251.37,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Female",8,"Age",0,331.02,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Undetermined",8,"Age",0,277.93,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Male",9,"Age",0,331.57,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Female",9,"Age",0,495.25,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Male",10,"Age",0,364.56,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Female",10,"Age",0,546.36,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Male",11,"Age",0,379.88,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Female",11,"Age",0,526.19,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Female",12,"Age",0,571.18,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Female",13,"Age",0,568.9,-9,0,0,0,0,0
"ple.27.7e","UK (England)",2024,"BMS landing","All - reported, nonreported and misreported","Imported_Data",NA,"27.7.e","3","Quarter","TBB_DEF_70-99_0_0_all",0,1007097,"kWd",0,"Estimated_Distribution","Female",14,"Age",0,597.2,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Male",2,"Age",108.69,131.47,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",2,"Age",189.85,144.43,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Undetermined",2,"Age",2.74,113.41,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Male",3,"Age",124,146.08,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",3,"Age",252.33,162.04,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Undetermined",3,"Age",5.36,135.98,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Male",4,"Age",24.06,164.1,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",4,"Age",59.94,183.23,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Undetermined",4,"Age",1.56,148.83,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Male",5,"Age",10.27,177.27,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",5,"Age",31.48,195.41,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Undetermined",5,"Age",1.04,156.55,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Male",6,"Age",3.36,195.3,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",6,"Age",11.59,222.4,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Undetermined",6,"Age",0.27,192.9,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Male",7,"Age",0.37,209.71,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",7,"Age",1.44,268.07,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Undetermined",7,"Age",0.1,189.55,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Male",8,"Age",0.07,251.37,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",8,"Age",0.35,331.02,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Undetermined",8,"Age",0,277.93,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Male",9,"Age",0.01,331.57,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",9,"Age",0.06,495.25,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Male",10,"Age",0,364.56,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",10,"Age",0.02,546.36,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Male",11,"Age",0,379.88,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",11,"Age",0.01,526.19,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",12,"Age",0,571.18,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",13,"Age",0,568.9,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",129.77,1401142,"kWd",NA,"Estimated_Distribution","Female",14,"Age",0,597.2,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",2,"Age",6.69,235.83,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",2,"Age",37.25,245.33,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",2,"Age",0.21,272.55,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",3,"Age",20.67,251.87,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",3,"Age",123.47,271.44,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",3,"Age",2.18,287.31,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",4,"Age",12.04,282.02,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",4,"Age",86.6,330.8,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",4,"Age",2.16,268,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",5,"Age",11.01,305.52,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",5,"Age",97.73,389.61,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",5,"Age",2.47,345.33,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",6,"Age",6.55,333.58,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",6,"Age",75.62,454.04,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",6,"Age",3.82,433.97,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",7,"Age",1.13,383.94,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",7,"Age",19.15,552.51,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",7,"Age",1.86,528.06,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",8,"Age",0.37,443.44,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",8,"Age",8.98,658.49,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",8,"Age",0.89,620.71,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",9,"Age",0.12,531.46,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",9,"Age",4.58,805.5,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",9,"Age",0.11,819.94,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",10,"Age",0.04,721.06,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",10,"Age",2.82,1031.43,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",10,"Age",0.15,1165.4,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",11,"Age",0.03,709.29,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",11,"Age",2.31,1055.2,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",11,"Age",0.34,930.6,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",12,"Age",0.01,863.85,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",12,"Age",1.31,1238.39,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",12,"Age",0.03,1290.84,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",13,"Age",0,860.76,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",13,"Age",0.56,1334.63,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",13,"Age",0.06,1211.8,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",14,"Age",0,882.49,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",14,"Age",0.37,1300.24,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Undetermined",14,"Age",0.06,1645.37,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",15,"Age",0,1036.12,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",15,"Age",0.12,1744.27,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",16,"Age",0,942.62,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",16,"Age",0.03,1434.96,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Male",17,"Age",0,1283.43,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",17,"Age",0.02,1811.84,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Landings","Reported","Imported_Data",NA,"27.7.e","4","Quarter","DRB_MOL_0_0_0_all",195.42,1401142,"kWd",0,"Estimated_Distribution","Female",20,"Age",0.01,2303.85,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Male",2,"Age",0,131.47,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Female",2,"Age",0,144.43,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Undetermined",2,"Age",0,113.41,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Male",3,"Age",0,146.08,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Female",3,"Age",0,162.04,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Undetermined",3,"Age",0,135.98,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Male",4,"Age",0,164.1,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Female",4,"Age",0,183.23,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Undetermined",4,"Age",0,148.83,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Male",5,"Age",0,177.27,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Female",5,"Age",0,195.41,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Undetermined",5,"Age",0,156.55,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Male",6,"Age",0,195.3,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Female",6,"Age",0,222.4,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Undetermined",6,"Age",0,192.9,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Male",7,"Age",0,209.71,-9,0,0,0,0,0
"ple.27.7e","France",2024,"Discards","Reported","Raised_Discards",NA,"27.7.e","4","Quarter","GNS_DEF_80-99_0_0",0,342,"kWd",NA,"Estimated_Distribution","Female",7,"Age",0,268.07,-9,0,0,0,0,0
